Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,is_weekend,month,avg_temp,avg_humidity
60,0,8.75,754.35,75.0,4.5,26.0,4.45,4,5,1,5,22.652645502645512,37.70751322751322
60,0,8.699999999999998,754.366666666667,74.3333333333333,4.66666666666667,26.3333333333333,4.26666666666667,4,5,1,5,22.616592592592585,37.52605291005291
70,0,8.65,754.3833333333331,73.6666666666667,4.8333333333333295,26.666666666666696,4.0833333333333295,4,5,1,5,22.611269841269845,37.462731481481484
60,0,8.599999999999998,754.4,73.0,5.0,27.0,3.9,5,5,1,5,22.598253968253964,37.39407407407408
60,0,8.63333333333333,754.45,72.8333333333333,5.0,27.0,3.9,5,5,1,5,22.59049735449736,37.30777777777777
60,0,8.66666666666667,754.5,72.6666666666667,5.0,27.0,3.9,5,5,1,5,22.56674074074073,37.165079365079364
50,0,8.699999999999998,754.5499999999998,72.5,5.0,27.0,3.9,5,5,1,5,22.55209523809523,36.98555555555555
60,0,8.733333333333329,754.6,72.3333333333333,5.0,27.0,3.9,5,5,1,5,22.54140740740741,36.834518518518514
50,0,8.76666666666667,754.65,72.1666666666667,5.0,27.0,3.9,5,5,1,5,22.518835978835977,36.67648148148148
60,0,8.8,754.7,72.0,5.0,27.0,3.9,6,5,1,5,22.515555555555554,36.5812962962963
70,0,8.76666666666667,754.766666666667,71.1666666666667,5.0,27.3333333333333,3.7,6,5,1,5,22.50830687830688,36.496455026455024
50,0,8.733333333333329,754.8333333333329,70.3333333333333,5.0,27.666666666666696,3.5,6,5,1,5,22.491833333333332,36.45280423280424
70,0,8.699999999999998,754.9,69.5,5.0,28.0,3.3,6,5,1,5,22.479555555555553,36.41166137566138
60,0,8.66666666666667,754.966666666667,68.6666666666667,5.0,28.3333333333333,3.1,6,5,1,5,22.46142857142858,36.35761904761904
70,0,8.63333333333333,755.033333333333,67.8333333333333,5.0,28.666666666666696,2.9,6,5,1,5,22.462857142857146,36.292981481481476
70,0,8.599999999999998,755.1,67.0,5.0,29.0,2.7,7,5,1,5,22.466285714285714,36.19089947089946
60,0,8.599999999999998,755.1666666666669,66.5,5.16666666666667,30.8333333333333,2.6,7,5,1,5,22.462910052910047,35.86553439153439
100,0,8.599999999999998,755.233333333333,66.0,5.3333333333333295,32.66666666666669,2.5,7,5,1,5,22.48245502645503,35.26111640211641
50,0,8.599999999999998,755.2999999999998,65.5,5.5,34.5,2.4,7,5,1,5,22.54820105820106,34.62352380952381
80,0,8.599999999999998,755.366666666667,65.0,5.66666666666667,36.33333333333329,2.3,7,5,1,5,22.561089947089954,33.91319576719577
320,0,8.599999999999998,755.4333333333329,64.5,5.8333333333333295,38.16666666666669,2.2,7,5,1,5,22.557164021164013,33.54206349206349
350,0,8.599999999999998,755.5,64.0,6.0,40.0,2.1,8,5,1,5,22.587103174603175,33.26019973544973
160,0,8.66666666666667,755.5499999999998,63.33333333333329,5.8333333333333295,40.0,2.0166666666666706,8,5,1,5,22.623862433862435,33.163484126984144
70,0,8.733333333333329,755.6,62.66666666666671,5.66666666666667,40.0,1.93333333333333,8,5,1,5,22.675185185185185,33.132973544973545
80,0,8.8,755.65,62.0,5.5,40.0,1.85,8,5,1,5,22.684722222222224,33.05308201058201
70,0,8.86666666666667,755.7,61.33333333333329,5.3333333333333295,40.0,1.76666666666667,8,5,1,5,22.716075396825396,32.793232804232815
70,0,8.93333333333333,755.75,60.66666666666671,5.16666666666667,40.0,1.68333333333333,8,5,1,5,22.719206349206345,32.412063492063496
70,0,9.0,755.7999999999998,60.0,5.0,40.0,1.6,9,5,1,5,22.73708994708994,31.830859788359785
80,0,9.01666666666667,755.866666666667,60.83333333333329,5.0,40.0,1.81666666666667,9,5,1,5,22.706896825396814,31.4906865079365
80,0,9.033333333333328,755.9333333333329,61.66666666666671,5.0,40.0,2.03333333333333,9,5,1,5,22.713650793650785,31.494952380952377
100,0,9.05,756.0,62.5,5.0,40.0,2.25,9,5,1,5,22.74420634920634,31.48557671957671
90,0,9.06666666666667,756.0666666666668,63.33333333333329,5.0,40.0,2.4666666666666694,9,5,1,5,22.786148148148143,31.816328042328035
290,0,9.08333333333333,756.1333333333331,64.1666666666667,5.0,40.0,2.68333333333333,9,5,1,5,22.91492063492063,34.90294179894178
430,0,9.1,756.2,65.0,5.0,40.0,2.9,10,5,1,5,23.06208333333333,35.711489417989405
100,0,9.26666666666667,756.25,63.33333333333329,5.0,40.0,2.65,10,5,1,5,23.080846560846563,35.83371428571429
100,0,9.43333333333333,756.2999999999998,61.66666666666671,5.0,40.0,2.4,10,5,1,5,23.130603174603177,35.82146296296296
100,0,9.6,756.35,60.0,5.0,40.0,2.15,10,5,1,5,23.174941798941813,35.49012698412699
110,0,9.76666666666667,756.4,58.33333333333329,5.0,40.0,1.9,10,5,1,5,23.250687830687824,34.611100529100526
110,0,9.93333333333333,756.45,56.66666666666671,5.0,40.0,1.65,10,5,1,5,23.257407407407413,33.77673015873016
110,0,10.1,756.5,55.0,5.0,40.0,1.4,11,5,1,5,23.308359788359788,33.37497354497354
90,0,10.2166666666667,756.5833333333329,55.0,5.16666666666667,40.0,1.5,11,5,1,5,23.339206349206343,33.00008465608466
90,0,10.3333333333333,756.6666666666669,55.0,5.3333333333333295,40.0,1.6,11,5,1,5,23.311788359788366,32.69370370370369
100,0,10.45,756.75,55.0,5.5,40.0,1.7,11,5,1,5,23.31666402116402,32.53176322751321
90,0,10.5666666666667,756.8333333333329,55.0,5.66666666666667,40.0,1.8,11,5,1,5,23.341322751322746,32.568074074074076
100,0,10.6833333333333,756.9166666666669,55.0,5.8333333333333295,40.0,1.9,11,5,1,5,23.317915343915345,32.371809523809524
110,0,10.8,757.0,55.0,6.0,40.0,2.0,12,5,1,5,23.334497354497344,32.13521693121694
110,0,10.7,757.0666666666668,55.33333333333329,6.0,38.16666666666669,2.0166666666666706,12,5,1,5,23.33222222222222,31.919439153439157
130,0,10.6,757.1333333333331,55.66666666666671,6.0,36.33333333333329,2.03333333333333,12,5,1,5,23.377050264550263,31.862052910052903
110,0,10.5,757.2,56.0,6.0,34.5,2.05,12,5,1,5,23.357555555555557,31.728962962962953
110,0,10.4,757.266666666667,56.33333333333329,6.0,32.66666666666669,2.06666666666667,12,5,1,5,23.40274603174603,31.643968253968257
130,0,10.3,757.3333333333329,56.66666666666671,6.0,30.8333333333333,2.0833333333333295,12,5,1,5,23.40177777777778,31.499523809523808
110,0,10.2,757.4,57.0,6.0,29.0,2.1,13,5,1,5,23.397703703703698,31.3972619047619
130,0,10.5166666666667,757.4,55.66666666666671,6.16666666666667,28.8333333333333,2.0,13,5,1,5,23.42592592592592,31.41865608465608
130,10,10.8333333333333,757.4,54.33333333333329,6.3333333333333295,28.666666666666696,1.9,13,5,1,5,23.49275132275132,31.35082539682539
120,0,11.15,757.4,53.0,6.5,28.5,1.8,13,5,1,5,23.44947089947091,31.183089947089936
90,0,11.4666666666667,757.4,51.66666666666671,6.66666666666667,28.3333333333333,1.7,13,5,1,5,23.39640740740741,30.320079365079362
100,0,11.7833333333333,757.4,50.33333333333329,6.8333333333333295,28.166666666666696,1.6,13,5,1,5,23.3989417989418,29.791608465608462
100,0,12.1,757.4,49.0,7.0,28.0,1.5,14,5,1,5,23.454497354497345,29.628560846560845
110,0,12.1,757.45,48.66666666666671,7.16666666666667,30.0,1.41666666666667,14,5,1,5,23.482592592592585,29.576804232804232
110,0,12.1,757.5,48.33333333333329,7.3333333333333295,32.0,1.33333333333333,14,5,1,5,23.492084656084653,29.59415873015873
100,0,12.1,757.5499999999998,48.0,7.5,34.0,1.25,14,5,1,5,23.4337037037037,29.512571428571434
90,0,12.1,757.6,47.66666666666671,7.666666666666669,36.0,1.16666666666667,14,5,1,5,23.38268783068783,29.504920634920648
130,0,12.1,757.65,47.33333333333329,7.8333333333333295,38.0,1.08333333333333,14,5,1,5,23.340632275132265,29.21859788359789
120,0,12.1,757.7,47.0,8.0,40.0,1.0,15,5,1,5,23.29444444444444,28.85352380952381
140,0,12.1,757.733333333333,47.16666666666671,7.8333333333333295,40.0,1.06666666666667,15,5,1,5,23.280370370370374,28.637174603174604
130,0,12.1,757.766666666667,47.33333333333329,7.666666666666669,40.0,1.13333333333333,15,5,1,5,23.242407407407395,28.61822222222222
130,0,12.1,757.7999999999998,47.5,7.5,40.0,1.2,15,5,1,5,23.267989417989423,28.65321693121693
130,0,12.1,757.8333333333329,47.66666666666671,7.3333333333333295,40.0,1.26666666666667,15,5,1,5,23.21486772486772,28.692804232804228
130,0,12.1,757.866666666667,47.83333333333329,7.16666666666667,40.0,1.33333333333333,15,5,1,5,23.12539682539682,28.59929100529101
120,0,12.1,757.9,48.0,7.0,40.0,1.4,16,5,1,5,23.122275132275117,28.632111111111115
110,0,12.0666666666667,757.9333333333329,48.5,7.0,40.0,1.48333333333333,16,5,1,5,23.16968253968254,28.650201058201066
110,0,12.0333333333333,757.966666666667,49.0,7.0,40.0,1.56666666666667,16,5,1,5,23.16222222222222,28.68703703703703
110,0,12.0,758.0,49.5,7.0,40.0,1.65,16,5,1,5,23.180370370370365,28.608730158730154
110,0,11.9666666666667,758.033333333333,50.0,7.0,40.0,1.73333333333333,16,5,1,5,23.096990740740743,28.504317460317445
110,0,11.9333333333333,758.0666666666668,50.5,7.0,40.0,1.81666666666667,16,5,1,5,23.02680423280423,28.467111111111112
100,0,11.9,758.1,51.0,7.0,40.0,1.9,17,5,1,5,23.035555555555554,28.459806878306868
100,0,11.85,758.1666666666669,50.83333333333329,7.16666666666667,38.16666666666669,1.81666666666667,17,5,1,5,23.025449735449733,28.475936507936517
90,0,11.8,758.233333333333,50.66666666666671,7.3333333333333295,36.33333333333329,1.73333333333333,17,5,1,5,23.041936507936512,28.5321164021164
100,0,11.75,758.2999999999998,50.5,7.5,34.5,1.65,17,5,1,5,23.06708994708994,28.60201058201059
490,0,11.7,758.366666666667,50.33333333333329,7.666666666666669,32.66666666666669,1.56666666666667,17,5,1,5,23.02814814814814,28.648306878306876
570,10,11.65,758.4333333333329,50.16666666666671,7.8333333333333295,30.8333333333333,1.48333333333333,17,5,1,5,23.003999999999998,28.817439153439157
460,0,11.6,758.5,50.0,8.0,29.0,1.4,18,5,1,5,23.0005291005291,29.422243386243387
120,10,11.3833333333333,758.5499999999998,50.83333333333329,7.8333333333333295,30.8333333333333,1.43333333333333,18,5,1,5,23.011640211640206,30.381699735449736
100,0,11.1666666666667,758.6,51.66666666666671,7.666666666666669,32.66666666666669,1.46666666666667,18,5,1,5,22.93487301587301,30.898846560846565
110,10,10.95,758.65,52.5,7.5,34.5,1.5,18,5,1,5,22.935492063492052,30.62874074074073
110,0,10.7333333333333,758.7,53.33333333333329,7.3333333333333295,36.33333333333329,1.53333333333333,18,5,1,5,22.853566137566133,29.523989417989412
100,0,10.5166666666667,758.75,54.16666666666671,7.16666666666667,38.16666666666669,1.56666666666667,18,5,1,5,22.764074074074077,28.79169841269842
100,0,10.3,758.7999999999998,55.0,7.0,40.0,1.6,19,5,1,5,22.737978835978844,28.490888888888882
90,0,10.1833333333333,758.85,54.66666666666671,6.8333333333333295,40.0,1.4,19,5,1,5,22.720793650793652,28.380052910052925
90,0,10.0666666666667,758.9,54.33333333333329,6.66666666666667,40.0,1.2,19,5,1,5,22.819894179894177,28.38295238095238
90,0,9.95,758.95,54.0,6.5,40.0,1.0,19,5,1,5,22.909947089947085,28.425834656084653
90,0,9.83333333333333,759.0,53.66666666666671,6.3333333333333295,40.0,0.8,19,5,1,5,22.880370370370365,28.51162962962964
80,10,9.71666666666667,759.0499999999998,53.33333333333329,6.16666666666667,40.0,0.6,19,5,1,5,22.78798941798942,28.458433862433854
110,0,9.6,759.1,53.0,6.0,40.0,0.4,20,5,1,5,22.567645502645508,28.396653439153443
90,0,9.43333333333333,759.1833333333329,53.33333333333329,6.0,40.0,0.35,20,5,1,5,22.459365079365075,28.342158730158733
80,0,9.26666666666667,759.266666666667,53.66666666666671,6.0,40.0,0.3,20,5,1,5,22.35809523809523,28.425164021164033
80,0,9.1,759.35,54.0,6.0,40.0,0.25,20,5,1,5,22.299259259259262,28.595640211640223
80,10,8.93333333333333,759.4333333333329,54.33333333333329,6.0,40.0,0.2,20,5,1,5,22.240444444444435,28.803142857142852
80,0,8.76666666666667,759.516666666667,54.66666666666671,6.0,40.0,0.15,20,5,1,5,22.199894179894173,29.02783068783069
80,0,8.599999999999998,759.6,55.0,6.0,40.0,0.1,21,5,1,5,22.148835978835976,29.261238095238095
80,0,8.38333333333333,759.6666666666669,57.5,5.66666666666667,40.0,0.45,21,5,1,5,22.103359788359786,29.49159523809523
70,0,8.16666666666667,759.733333333333,60.0,5.3333333333333295,40.0,0.8,21,5,1,5,22.019841269841265,29.70381481481481
80,0,7.95,759.7999999999998,62.5,5.0,40.0,1.15,21,5,1,5,21.98,29.899703703703704
70,0,7.733333333333332,759.866666666667,65.0,4.66666666666667,40.0,1.5,21,5,1,5,21.92998941798943,30.095417989417992
70,0,7.51666666666667,759.9333333333329,67.5,4.3333333333333295,40.0,1.85,21,5,1,5,21.91203703703704,30.483730158730154
90,0,7.3,760.0,70.0,4.0,40.0,2.2,22,5,1,5,21.929537037037033,30.709999999999997
70,10,7.233333333333332,760.0499999999998,70.5,3.8333333333333295,40.0,2.2166666666666694,22,5,1,5,21.89306878306878,30.795608465608453
50,0,7.16666666666667,760.1,71.0,3.6666666666666705,40.0,2.2333333333333294,22,5,1,5,21.882486772486775,31.136402116402117
50,0,7.1,760.15,71.5,3.5,40.0,2.25,22,5,1,5,21.862698412698403,31.47130158730159
50,0,7.03333333333333,760.2,72.0,3.3333333333333295,40.0,2.2666666666666706,22,5,1,5,21.81796296296296,31.841560846560853
60,0,6.96666666666667,760.25,72.5,3.16666666666667,40.0,2.28333333333333,22,5,1,5,21.8,32.180981481481474
50,0,6.9,760.2999999999998,73.0,3.0,40.0,2.3,23,5,1,5,21.766666666666666,32.384582010582015
40,0,6.78333333333333,760.3166666666668,73.1666666666667,2.8333333333333295,40.0,2.2166666666666694,23,5,1,5,21.720740740740737,32.53212962962963
50,0,6.66666666666667,760.3333333333329,73.3333333333333,2.66666666666667,40.0,2.13333333333333,23,5,1,5,21.67650793650793,32.73026455026457
50,0,6.55,760.35,73.5,2.5,40.0,2.05,23,5,1,5,21.63748148148148,33.00622222222223
50,0,6.43333333333333,760.366666666667,73.6666666666667,2.3333333333333295,40.0,1.9666666666666697,23,5,1,5,21.597936507936513,33.17359788359787
50,0,6.31666666666667,760.3833333333331,73.8333333333333,2.16666666666667,40.0,1.88333333333333,23,5,1,5,21.534814814814816,33.424666666666674
60,0,6.2,760.4,74.0,2.0,40.0,1.8,0,6,1,5,21.535357142857144,33.67044444444444
50,0,6.0,760.45,75.3333333333333,2.0,40.0,1.85,0,6,1,5,21.506740740740742,33.76151851851851
60,0,5.8,760.5,76.6666666666667,2.0,40.0,1.9,0,6,1,5,21.448042328042327,33.914
50,0,5.6,760.5499999999998,78.0,2.0,40.0,1.95,0,6,1,5,21.41111111111111,34.11555555555556
50,0,5.4,760.6,79.3333333333333,2.0,40.0,2.0,0,6,1,5,21.36888888888889,34.36410052910052
50,0,5.2,760.65,80.6666666666667,2.0,40.0,2.05,0,6,1,5,21.33851851851852,34.50881481481481
50,0,5.0,760.7,82.0,2.0,40.0,2.1,1,6,1,5,21.29402116402116,34.64216931216932
60,0,4.9,760.7,82.6666666666667,2.0,40.0,2.11666666666667,1,6,1,5,21.274888888888892,34.75459259259259
50,0,4.8,760.7,83.3333333333333,2.0,40.0,2.13333333333333,1,6,1,5,21.260052910052902,34.85931216931217
50,0,4.7,760.7,84.0,2.0,40.0,2.15,1,6,1,5,21.219365079365076,34.94253968253968
60,0,4.6,760.7,84.6666666666667,2.0,40.0,2.16666666666667,1,6,1,5,21.20195767195767,35.183301587301585
60,0,4.5,760.7,85.3333333333333,2.0,40.0,2.18333333333333,1,6,1,5,21.197037037037035,35.3608425925926
50,0,4.4,760.7,86.0,2.0,40.0,2.2,2,6,1,5,21.173068783068782,35.39478835978835
60,0,4.4,760.7,85.8333333333333,2.0,40.0,2.16666666666667,2,6,1,5,21.15222222222222,35.47955555555556
50,0,4.4,760.7,85.6666666666667,2.0,40.0,2.13333333333333,2,6,1,5,21.133333333333333,35.586984126984106
60,0,4.4,760.7,85.5,2.0,40.0,2.1,2,6,1,5,21.137248677248678,35.65962962962962
50,0,4.4,760.7,85.3333333333333,2.0,40.0,2.06666666666667,2,6,1,5,21.115206349206346,35.74502116402115
40,0,4.4,760.7,85.1666666666667,2.0,40.0,2.03333333333333,2,6,1,5,21.08111111111111,35.79549206349206
60,0,4.4,760.7,85.0,2.0,40.0,2.0,3,6,1,5,21.075925925925922,35.86935185185185
30,0,4.26666666666667,760.7,85.5,2.0,40.0,1.95,3,6,1,5,21.04756613756614,35.91640211640211
40,0,4.133333333333329,760.7,86.0,2.0,40.0,1.9,3,6,1,5,21.042666666666666,36.02377777777778
30,0,4.0,760.7,86.5,2.0,40.0,1.85,3,6,1,5,21.051216931216928,36.22541005291004
40,0,3.86666666666667,760.7,87.0,2.0,40.0,1.8,3,6,1,5,21.060687830687826,36.2815343915344
40,0,3.7333333333333294,760.7,87.5,2.0,40.0,1.75,3,6,1,5,21.063333333333333,36.331661375661376
50,0,3.6,760.7,88.0,2.0,40.0,1.7,4,6,1,5,21.043333333333333,36.3733544973545
60,0,3.6833333333333296,760.7,87.5,2.0,38.16666666666669,1.71666666666667,4,6,1,5,21.01597883597884,36.4673544973545
50,0,3.7666666666666706,760.7,87.0,2.0,36.33333333333329,1.73333333333333,4,6,1,5,21.012222222222224,36.51518518518518
60,0,3.85,760.7,86.5,2.0,34.5,1.75,4,6,1,5,21.005,36.52693783068782
40,0,3.9333333333333296,760.7,86.0,2.0,32.66666666666669,1.76666666666667,4,6,1,5,20.99592592592593,36.56620370370371
50,0,4.01666666666667,760.7,85.5,2.0,30.8333333333333,1.78333333333333,4,6,1,5,21.00460317460318,36.629735449735456
60,0,4.1,760.7,85.0,2.0,29.0,1.8,5,6,1,5,20.982962962962965,36.65740740740742
40,0,4.133333333333329,760.75,85.0,2.16666666666667,30.8333333333333,1.81666666666667,5,6,1,5,21.01365079365079,36.86617724867725
60,0,4.16666666666667,760.7999999999998,85.0,2.3333333333333295,32.66666666666669,1.8333333333333297,5,6,1,5,21.033055555555556,36.954
60,0,4.2,760.85,85.0,2.5,34.5,1.85,5,6,1,5,21.063227513227517,37.01674603174603
60,0,4.23333333333333,760.9,85.0,2.66666666666667,36.33333333333329,1.86666666666667,5,6,1,5,21.107037037037042,37.1162962962963
60,0,4.26666666666667,760.95,85.0,2.8333333333333295,38.16666666666669,1.88333333333333,5,6,1,5,21.11264550264549,37.15153439153439
50,0,4.3,761.0,85.0,3.0,40.0,1.9,6,6,1,5,21.11444444444444,37.11066666666667
50,0,4.383333333333329,761.016666666667,85.5,2.8333333333333295,40.0,2.06666666666667,6,6,1,5,21.098730158730152,37.05044973544973
60,0,4.46666666666667,761.033333333333,86.0,2.66666666666667,40.0,2.2333333333333294,6,6,1,5,21.088148148148143,37.02551851851851
40,0,4.55,761.0499999999998,86.5,2.5,40.0,2.4,6,6,1,5,21.115343915343917,37.14222222222223
60,0,4.633333333333329,761.0666666666668,87.0,2.3333333333333295,40.0,2.56666666666667,6,6,1,5,21.158333333333335,37.14175925925926
50,0,4.71666666666667,761.0833333333329,87.5,2.16666666666667,40.0,2.7333333333333294,6,6,1,5,21.164603174603172,37.118253968253974
90,0,4.8,761.1,88.0,2.0,40.0,2.9,7,6,1,5,21.2237037037037,37.04813756613757
80,0,4.96666666666667,761.1333333333331,87.1666666666667,2.16666666666667,40.0,2.93333333333333,7,6,1,5,21.24592592592592,36.99013227513226
50,0,5.133333333333329,761.1666666666669,86.3333333333333,2.3333333333333295,40.0,2.9666666666666694,7,6,1,5,21.30730158730158,37.10891005291005
60,0,5.3,761.2,85.5,2.5,40.0,3.0,7,6,1,5,21.426666666666662,36.884264550264554
60,0,5.46666666666667,761.233333333333,84.6666666666667,2.66666666666667,40.0,3.03333333333333,7,6,1,5,21.595846560846557,36.20276455026455
220,0,5.633333333333329,761.266666666667,83.8333333333333,2.8333333333333295,40.0,3.06666666666667,7,6,1,5,21.857121693121695,35.55792592592591
190,0,5.8,761.2999999999998,83.0,3.0,40.0,3.1,8,6,1,5,22.08639153439153,34.11006878306878
120,0,6.2,761.3833333333331,80.5,3.3333333333333295,40.0,3.0,8,6,1,5,22.17564021164021,32.92463492063493
70,0,6.6,761.466666666667,78.0,3.6666666666666705,40.0,2.9,8,6,1,5,22.12962962962962,32.78723809523811
50,0,7.0,761.5499999999998,75.5,4.0,40.0,2.8,8,6,1,5,22.095798941798932,32.72771428571429
150,0,7.4,761.6333333333331,73.0,4.3333333333333295,40.0,2.7,8,6,1,5,22.096534391534377,32.62018518518519
130,10,7.8,761.716666666667,70.5,4.66666666666667,40.0,2.6,8,6,1,5,22.09528571428571,32.53017460317459
120,0,8.199999999999998,761.7999999999998,68.0,5.0,40.0,2.5,9,6,1,5,22.15492063492063,32.327142857142846
110,0,8.349999999999998,761.7999999999998,67.6666666666667,5.0,40.0,2.5833333333333295,9,6,1,5,22.158518518518505,32.136962962962954
80,0,8.5,761.7999999999998,67.3333333333333,5.0,40.0,2.66666666666667,9,6,1,5,22.073968253968243,31.71153439153439
100,0,8.65,761.7999999999998,67.0,5.0,40.0,2.75,9,6,1,5,22.027555555555555,31.661851851851857
100,0,8.8,761.7999999999998,66.6666666666667,5.0,40.0,2.8333333333333295,9,6,1,5,22.119682539682533,31.73972486772488
100,0,8.949999999999998,761.7999999999998,66.3333333333333,5.0,40.0,2.91666666666667,9,6,1,5,22.17740740740741,31.83418518518518
70,0,9.1,761.7999999999998,66.0,5.0,40.0,3.0,10,6,1,5,22.13571428571428,31.50920634920635
80,0,9.25,761.85,65.1666666666667,4.8333333333333295,40.0,2.9666666666666694,10,6,1,5,22.150000000000002,31.091333333333328
80,10,9.4,761.9,64.3333333333333,4.66666666666667,40.0,2.93333333333333,10,6,1,5,22.170158730158732,30.66949735449736
200,0,9.55,761.95,63.5,4.5,40.0,2.9,10,6,1,5,22.1674074074074,30.578370370370365
110,10,9.7,762.0,62.66666666666671,4.3333333333333295,40.0,2.86666666666667,10,6,1,5,22.208095238095243,30.43543783068783
110,0,9.85,762.0499999999998,61.83333333333329,4.16666666666667,40.0,2.8333333333333295,10,6,1,5,22.212952380952377,30.445190476190476
100,0,10.0,762.1,61.0,4.0,40.0,2.8,11,6,1,5,22.25960317460318,30.434248677248668
100,10,10.1,762.1,60.5,4.16666666666667,40.0,2.78333333333333,11,6,1,5,22.307269841269843,30.44296296296295
110,0,10.2,762.1,60.0,4.3333333333333295,40.0,2.7666666666666706,11,6,1,5,22.392486772486752,30.457513227513218
100,10,10.3,762.1,59.5,4.5,40.0,2.75,11,6,1,5,22.43253968253968,30.460264550264558
110,0,10.4,762.1,59.0,4.66666666666667,40.0,2.7333333333333294,11,6,1,5,22.459735449735454,30.44881481481481
110,0,10.5,762.1,58.5,4.8333333333333295,40.0,2.7166666666666694,11,6,1,5,22.46164021164022,30.454037037037033
90,10,10.6,762.1,58.0,5.0,40.0,2.7,12,6,1,5,22.551481481481478,30.427037037037035
100,0,10.7166666666667,762.1,57.5,5.0,40.0,2.68333333333333,12,6,1,5,22.56648148148148,30.39772222222222
90,0,10.8333333333333,762.1,57.0,5.0,40.0,2.66666666666667,12,6,1,5,22.597195767195778,30.39592592592592
110,0,10.95,762.1,56.5,5.0,40.0,2.65,12,6,1,5,22.6452380952381,30.362751322751333
100,0,11.0666666666667,762.1,56.0,5.0,40.0,2.63333333333333,12,6,1,5,22.663386243386242,30.339735449735443
90,0,11.1833333333333,762.1,55.5,5.0,40.0,2.61666666666667,12,6,1,5,22.632349206349218,30.256957671957675
110,0,11.3,762.1,55.0,5.0,40.0,2.6,13,6,1,5,22.703185185185184,30.178379629629628
110,0,11.5166666666667,762.0499999999998,54.0,5.0,40.0,2.53333333333333,13,6,1,5,22.72518518518519,30.136031746031748
100,0,11.7333333333333,762.0,53.0,5.0,40.0,2.4666666666666694,13,6,1,5,22.7921164021164,30.143994708994708
260,0,11.95,761.95,52.0,5.0,40.0,2.4,13,6,1,5,22.81169312169312,30.15151322751325
160,0,12.1666666666667,761.9,51.0,5.0,40.0,2.3333333333333295,13,6,1,5,22.840592592592586,30.163111111111114
80,10,12.3833333333333,761.85,50.0,5.0,40.0,2.2666666666666706,13,6,1,5,22.90201058201058,30.2657671957672
80,0,12.6,761.7999999999998,49.0,5.0,40.0,2.2,14,6,1,5,22.94301587301588,30.325484126984122
90,0,12.6333333333333,761.75,48.83333333333329,4.8333333333333295,40.0,2.16666666666667,14,6,1,5,22.91871693121692,30.248359788359778
90,0,12.6666666666667,761.7,48.66666666666671,4.66666666666667,40.0,2.13333333333333,14,6,1,5,22.84524867724867,30.106666666666666
70,0,12.7,761.65,48.5,4.5,40.0,2.1,14,6,1,5,22.842328042328035,29.941335978835962
100,0,12.7333333333333,761.6,48.33333333333329,4.3333333333333295,40.0,2.06666666666667,14,6,1,5,22.858888888888888,29.793333333333333
100,10,12.7666666666667,761.5499999999998,48.16666666666671,4.16666666666667,40.0,2.03333333333333,14,6,1,5,22.884444444444444,29.744973544973544
100,0,12.8,761.5,48.0,4.0,40.0,2.0,15,6,1,5,22.890370370370366,29.711296296296307
80,0,12.9333333333333,761.466666666667,48.0,4.0,40.0,2.1,15,6,1,5,22.888888888888886,29.714563492063487
90,0,13.0666666666667,761.4333333333329,48.0,4.0,40.0,2.2,15,6,1,5,22.881555555555554,29.7297037037037
100,0,13.2,761.4,48.0,4.0,40.0,2.3,15,6,1,5,22.88582010582011,29.755912698412697
90,20,13.3333333333333,761.366666666667,48.0,4.0,40.0,2.4,15,6,1,5,22.85911111111111,29.75251851851852
100,20,13.4666666666667,761.3333333333329,48.0,4.0,40.0,2.5,15,6,1,5,22.824888888888893,29.759788359788363
100,20,13.6,761.2999999999998,48.0,4.0,40.0,2.6,16,6,1,5,22.78324074074074,29.811600529100517
110,30,13.6,761.266666666667,47.5,4.0,40.0,2.4833333333333294,16,6,1,5,22.752962962962968,29.855460317460327
130,20,13.6,761.233333333333,47.0,4.0,40.0,2.36666666666667,16,6,1,5,22.736349206349207,29.92094444444443
110,20,13.6,761.2,46.5,4.0,40.0,2.25,16,6,1,5,22.68444444444444,29.95899206349206
110,20,13.6,761.1666666666669,46.0,4.0,40.0,2.13333333333333,16,6,1,5,22.65285714285714,29.973597883597886
300,30,13.6,761.1333333333331,45.5,4.0,40.0,2.0166666666666706,16,6,1,5,22.6221164021164,30.04835978835979
360,20,13.6,761.1,45.0,4.0,40.0,1.9,17,6,1,5,22.58359788359789,30.085058201058203
140,20,13.3833333333333,761.0833333333329,46.66666666666671,3.8333333333333295,40.0,2.16666666666667,17,6,1,5,22.523650793650788,30.27376719576719
100,20,13.1666666666667,761.0666666666668,48.33333333333329,3.6666666666666705,40.0,2.43333333333333,17,6,1,5,22.474537037037027,30.602658730158744
200,20,12.95,761.0499999999998,50.0,3.5,40.0,2.7,17,6,1,5,22.435925925925925,30.83748148148148
330,30,12.7333333333333,761.033333333333,51.66666666666671,3.3333333333333295,40.0,2.9666666666666694,17,6,1,5,22.415291005291,31.002677248677262
290,20,12.5166666666667,761.016666666667,53.33333333333329,3.16666666666667,40.0,3.2333333333333294,17,6,1,5,22.401851851851855,31.28059259259259
120,0,12.3,761.0,55.0,3.0,40.0,3.5,18,6,1,5,22.37666666666665,31.648423280423273
80,10,12.1,760.983333333333,56.66666666666671,3.0,38.16666666666669,3.7166666666666694,18,6,1,5,22.36814814814814,31.892962962962972
